"","...1","Visitor/Neutral","Visitor Points","Home/Neutral","Home Points","id","year","win","team","season_id","margin","playoff"
"275",275,"NOP",104,"OKC",109,"201911290OKC",2020,1,"OKC","OKC-2020",5,FALSE
"276",276,"LAC",97,"SAS",107,"201911290SAS",2020,1,"SAS","SAS-2020",10,FALSE
"277",277,"DAL",120,"PHO",113,"201911290PHO",2020,0,"PHO","PHO-2020",-7,FALSE
"278",278,"CHI",103,"POR",107,"201911290POR",2020,1,"POR","POR-2020",4,FALSE
"279",279,"WAS",103,"LAL",125,"201911290LAL",2020,1,"LAL","LAL-2020",22,FALSE
"280",280,"DEN",97,"SAC",100,"201911300SAC",2020,1,"SAC","SAC-2020",3,FALSE
"281",281,"IND",116,"PHI",119,"201911300PHI",2020,1,"PHI","PHI-2020",3,FALSE
"282",282,"ATL",111,"HOU",158,"201911300HOU",2020,1,"HOU","HOU-2020",47,FALSE
"283",283,"CHO",96,"MIL",137,"201911300MIL",2020,1,"MIL","MIL-2020",41,FALSE
"284",284,"MIA",109,"BRK",106,"201912010BRK",2020,0,"BRK","BRK-2020",-3,FALSE
"285",285,"MEM",115,"MIN",107,"201912010MIN",2020,0,"MIN","MIN-2020",-8,FALSE
"286",286,"BOS",113,"NYK",104,"201912010NYK",2020,0,"NYK","NYK-2020",-9,FALSE
"287",287,"DAL",114,"LAL",100,"201912010LAL",2020,0,"LAL","LAL-2020",-14,FALSE
"288",288,"SAS",98,"DET",132,"201912010DET",2020,1,"DET","DET-2020",34,FALSE
"289",289,"OKC",107,"NOP",104,"201912010NOP",2020,0,"NOP","NOP-2020",-3,FALSE
"290",290,"GSW",96,"ORL",100,"201912010ORL",2020,1,"ORL","ORL-2020",4,FALSE
"291",291,"UTA",110,"TOR",130,"201912010TOR",2020,1,"TOR","TOR-2020",20,FALSE
"292",292,"WAS",125,"LAC",150,"201912010LAC",2020,1,"LAC","LAC-2020",25,FALSE
"293",293,"PHO",109,"CHO",104,"201912020CHO",2020,1,"PHO","PHO-2020",5,FALSE
"294",294,"UTA",94,"PHI",103,"201912020PHI",2020,1,"PHI","PHI-2020",9,FALSE
"295",295,"GSW",79,"ATL",104,"201912020ATL",2020,1,"ATL","ATL-2020",25,FALSE
"296",296,"IND",117,"MEM",104,"201912020MEM",2020,0,"MEM","MEM-2020",-13,FALSE
"297",297,"NYK",88,"MIL",132,"201912020MIL",2020,1,"MIL","MIL-2020",44,FALSE
"298",298,"CHI",113,"SAC",106,"201912020SAC",2020,0,"SAC","SAC-2020",-7,FALSE
"299",299,"DET",127,"CLE",94,"201912030CLE",2020,0,"CLE","CLE-2020",-33,FALSE
"300",300,"ORL",127,"WAS",120,"201912030WAS",2020,0,"WAS","WAS-2020",-7,FALSE
"301",301,"DAL",118,"NOP",97,"201912030NOP",2020,0,"NOP","NOP-2020",-21,FALSE
"302",302,"MIA",121,"TOR",110,"201912030TOR",2020,0,"TOR","TOR-2020",-11,FALSE
"303",303,"HOU",133,"SAS",135,"201912030SAS",2020,1,"SAS","SAS-2020",2,FALSE
"304",304,"LAL",105,"DEN",96,"201912030DEN",2020,0,"DEN","DEN-2020",-9,FALSE
"305",305,"POR",97,"LAC",117,"201912030LAC",2020,1,"LAC","LAC-2020",20,FALSE
"306",306,"GSW",91,"CHO",106,"201912040CHO",2020,0,"GSW","GSW-2020",-15,FALSE
"307",307,"MIL",127,"DET",103,"201912040DET",2020,0,"DET","DET-2020",-24,FALSE
"308",308,"PHO",114,"ORL",128,"201912040ORL",2020,1,"ORL","ORL-2020",14,FALSE
"309",309,"BRK",130,"ATL",118,"201912040ATL",2020,0,"ATL","ATL-2020",-12,FALSE
"310",310,"MIA",93,"BOS",112,"201912040BOS",2020,1,"BOS","BOS-2020",19,FALSE
"311",311,"MEM",99,"CHI",106,"201912040CHI",2020,1,"CHI","CHI-2020",7,FALSE
"312",312,"IND",107,"OKC",100,"201912040OKC",2020,0,"OKC","OKC-2020",-7,FALSE
"313",313,"MIN",114,"DAL",121,"201912040DAL",2020,1,"DAL","DAL-2020",7,FALSE
"314",314,"LAL",121,"UTA",96,"201912040UTA",2020,0,"UTA","UTA-2020",-25,FALSE
"315",315,"SAC",116,"POR",127,"201912040POR",2020,1,"POR","POR-2020",11,FALSE
"316",316,"PHI",113,"WAS",119,"201912050WAS",2020,1,"WAS","WAS-2020",6,FALSE
"317",317,"DEN",129,"NYK",92,"201912050NYK",2020,0,"NYK","NYK-2020",-37,FALSE
"318",318,"HOU",119,"TOR",109,"201912050TOR",2020,0,"TOR","TOR-2020",-10,FALSE
"319",319,"PHO",139,"NOP",132,"201912050NOP",2020,0,"NOP","NOP-2020",-7,FALSE
"320",320,"BRK",111,"CHO",104,"201912060CHO",2020,1,"BRK","BRK-2020",7,FALSE
"321",321,"ORL",93,"CLE",87,"201912060CLE",2020,0,"CLE","CLE-2020",-6,FALSE
"322",322,"IND",101,"DET",108,"201912060DET",2020,1,"DET","DET-2020",7,FALSE
"323",323,"DEN",95,"BOS",108,"201912060BOS",2020,1,"BOS","BOS-2020",13,FALSE
"324",324,"GSW",100,"CHI",98,"201912060CHI",2020,0,"CHI","CHI-2020",-2,FALSE
"325",325,"WAS",103,"MIA",112,"201912060MIA",2020,1,"MIA","MIA-2020",9,FALSE
"326",326,"MIN",127,"OKC",139,"201912060OKC",2020,1,"OKC","OKC-2020",12,FALSE
"327",327,"LAC",91,"MIL",119,"201912060MIL",2020,1,"MIL","MIL-2020",28,FALSE
"328",328,"SAC",104,"SAS",105,"201912060SAS",2020,1,"SAS","SAS-2020",1,FALSE
"329",329,"LAL",136,"POR",113,"201912060POR",2020,0,"POR","POR-2020",-23,FALSE
"330",330,"NOP",84,"DAL",130,"201912070DAL",2020,1,"DAL","DAL-2020",46,FALSE
"331",331,"IND",104,"NYK",103,"201912070NYK",2020,0,"NYK","NYK-2020",-1,FALSE
"332",332,"CLE",94,"PHI",141,"201912070PHI",2020,1,"PHI","PHI-2020",47,FALSE
"333",333,"PHO",109,"HOU",115,"201912070HOU",2020,1,"HOU","HOU-2020",6,FALSE
"334",334,"MEM",112,"UTA",126,"201912070UTA",2020,1,"UTA","UTA-2020",14,FALSE
"335",335,"DEN",102,"BRK",105,"201912080BRK",2020,1,"BRK","BRK-2020",3,FALSE
"336",336,"ATL",122,"CHO",107,"201912080CHO",2020,1,"ATL","ATL-2020",15,FALSE
"337",337,"CHI",105,"MIA",110,"201912080MIA",2020,1,"MIA","MIA-2020",5,FALSE
"338",338,"TOR",104,"PHI",110,"201912080PHI",2020,1,"PHI","PHI-2020",6,FALSE
"339",339,"LAC",135,"WAS",119,"201912080WAS",2020,0,"WAS","WAS-2020",-16,FALSE
"340",340,"SAC",110,"DAL",106,"201912080DAL",2020,0,"DAL","DAL-2020",-4,FALSE
"341",341,"OKC",108,"POR",96,"201912080POR",2020,0,"POR","POR-2020",-12,FALSE
"342",342,"MIN",125,"LAL",142,"201912080LAL",2020,1,"LAL","LAL-2020",17,FALSE
"343",343,"LAC",110,"IND",99,"201912090IND",2020,0,"IND","IND-2020",-11,FALSE
"344",344,"CLE",88,"BOS",110,"201912090BOS",2020,1,"BOS","BOS-2020",22,FALSE
"345",345,"TOR",93,"CHI",92,"201912090CHI",2020,0,"CHI","CHI-2020",-1,FALSE
"346",346,"SAC",119,"HOU",118,"201912090HOU",2020,0,"HOU","HOU-2020",-1,FALSE
"347",347,"ORL",101,"MIL",110,"201912090MIL",2020,1,"MIL","MIL-2020",9,FALSE
"348",348,"DET",105,"NOP",103,"201912090NOP",2020,0,"NOP","NOP-2020",-2,FALSE
"349",349,"MIN",109,"PHO",125,"201912090PHO",2020,1,"PHO","PHO-2020",16,FALSE
"350",350,"OKC",104,"UTA",90,"201912090UTA",2020,0,"UTA","UTA-2020",-14,FALSE
"351",351,"MEM",110,"GSW",102,"201912090GSW",2020,0,"GSW","GSW-2020",-8,FALSE
"352",352,"WAS",107,"CHO",114,"201912100CHO",2020,0,"WAS","WAS-2020",-7,FALSE
"353",353,"ATL",121,"MIA",135,"201912100MIA",2020,1,"MIA","MIA-2020",14,FALSE
"354",354,"DEN",92,"PHI",97,"201912100PHI",2020,1,"PHI","PHI-2020",5,FALSE
"355",355,"NYK",87,"POR",115,"201912100POR",2020,1,"POR","POR-2020",28,FALSE
"356",356,"HOU",116,"CLE",110,"201912110CLE",2020,0,"CLE","CLE-2020",-6,FALSE
"357",357,"BOS",117,"IND",122,"201912110IND",2020,1,"IND","IND-2020",5,FALSE
"358",358,"LAL",96,"ORL",87,"201912110ORL",2020,0,"ORL","ORL-2020",-9,FALSE
"359",359,"LAC",112,"TOR",92,"201912110TOR",2020,0,"TOR","TOR-2020",-20,FALSE
"360",360,"CHO",113,"BRK",108,"201912110BRK",2020,0,"BRK","BRK-2020",-5,FALSE
"361",361,"ATL",102,"CHI",136,"201912110CHI",2020,1,"CHI","CHI-2020",34,FALSE
"362",362,"UTA",127,"MIN",116,"201912110MIN",2020,0,"MIN","MIN-2020",-11,FALSE
"363",363,"MEM",115,"PHO",108,"201912110PHO",2020,0,"PHO","PHO-2020",-7,FALSE
"364",364,"NOP",112,"MIL",127,"201912110MIL",2020,1,"MIL","MIL-2020",15,FALSE
"365",365,"OKC",93,"SAC",94,"201912110SAC",2020,1,"SAC","SAC-2020",1,FALSE
"366",366,"NYK",124,"GSW",122,"201912110GSW",2020,0,"GSW","GSW-2020",-2,FALSE
"367",367,"PHI",115,"BOS",109,"201912120BOS",2020,0,"BOS","BOS-2020",-6,FALSE
"368",368,"CLE",117,"SAS",109,"201912120SAS",2020,0,"SAS","SAS-2020",-8,FALSE
"369",369,"DAL",122,"DET",111,"201912120DET",2020,0,"DET","DET-2020",-11,FALSE
"370",370,"POR",99,"DEN",114,"201912120DEN",2020,1,"DEN","DEN-2020",15,FALSE
"371",371,"LAL",113,"MIA",110,"201912130MIA",2020,0,"MIA","MIA-2020",-3,FALSE
"372",372,"HOU",130,"ORL",107,"201912130ORL",2020,0,"ORL","ORL-2020",-23,FALSE
"373",373,"NOP",109,"PHI",116,"201912130PHI",2020,1,"PHI","PHI-2020",7,FALSE
"374",374,"IND",110,"ATL",100,"201912130ATL",2020,0,"ATL","ATL-2020",-10,FALSE
"375",375,"CHO",83,"CHI",73,"201912130CHI",2020,0,"CHI","CHI-2020",-10,FALSE
"376",376,"MIL",127,"MEM",114,"201912130MEM",2020,0,"MEM","MEM-2020",-13,FALSE
"377",377,"GSW",106,"UTA",114,"201912130UTA",2020,1,"UTA","UTA-2020",8,FALSE
"378",378,"LAC",124,"MIN",117,"201912130MIN",2020,0,"MIN","MIN-2020",-7,FALSE
"379",379,"NYK",103,"SAC",101,"201912130SAC",2020,0,"SAC","SAC-2020",-2,FALSE
"380",380,"SAS",121,"PHO",119,"201912140PHO",2020,0,"PHO","PHO-2020",-2,FALSE
"381",381,"BRK",102,"TOR",110,"201912140TOR",2020,1,"TOR","TOR-2020",8,FALSE
"382",382,"LAC",106,"CHI",109,"201912140CHI",2020,1,"CHI","CHI-2020",3,FALSE
"383",383,"WAS",111,"MEM",128,"201912140MEM",2020,1,"MEM","MEM-2020",17,FALSE
"384",384,"MIA",122,"DAL",118,"201912140DAL",2020,0,"DAL","DAL-2020",-4,FALSE
"385",385,"CLE",108,"MIL",125,"201912140MIL",2020,1,"MIL","MIL-2020",17,FALSE
"386",386,"OKC",102,"DEN",110,"201912140DEN",2020,1,"DEN","DEN-2020",8,FALSE
"387",387,"DET",115,"HOU",107,"201912140HOU",2020,0,"HOU","HOU-2020",-8,FALSE
"388",388,"ORL",130,"NOP",119,"201912150NOP",2020,0,"NOP","NOP-2020",-11,FALSE
"389",389,"CHO",85,"IND",107,"201912150IND",2020,1,"IND","IND-2020",22,FALSE
"390",390,"LAL",101,"ATL",96,"201912150ATL",2020,0,"ATL","ATL-2020",-5,FALSE
"391",391,"PHI",89,"BRK",109,"201912150BRK",2020,1,"BRK","BRK-2020",20,FALSE
"392",392,"NYK",105,"DEN",111,"201912150DEN",2020,1,"DEN","DEN-2020",6,FALSE
"393",393,"SAC",100,"GSW",79,"201912150GSW",2020,0,"GSW","GSW-2020",-21,FALSE
"394",394,"WAS",133,"DET",119,"201912160DET",2020,0,"DET","DET-2020",-14,FALSE
"395",395,"CLE",113,"TOR",133,"201912160TOR",2020,1,"TOR","TOR-2020",20,FALSE
"396",396,"SAS",107,"HOU",109,"201912160HOU",2020,1,"HOU","HOU-2020",2,FALSE
"397",397,"MIA",111,"MEM",118,"201912160MEM",2020,1,"MEM","MEM-2020",7,FALSE
"398",398,"DAL",120,"MIL",116,"201912160MIL",2020,0,"MIL","MIL-2020",-4,FALSE
"399",399,"CHI",106,"OKC",109,"201912160OKC",2020,1,"OKC","OKC-2020",3,FALSE
"400",400,"POR",111,"PHO",110,"201912160PHO",2020,0,"PHO","PHO-2020",-1,FALSE
"401",401,"SAC",102,"CHO",110,"201912170CHO",2020,0,"SAC","SAC-2020",-8,FALSE
"402",402,"LAL",102,"IND",105,"201912170IND",2020,1,"IND","IND-2020",3,FALSE
"403",403,"ATL",120,"NYK",143,"201912170NYK",2020,1,"NYK","NYK-2020",23,FALSE
"404",404,"BRK",108,"NOP",101,"201912170NOP",2020,0,"NOP","NOP-2020",-7,FALSE
"405",405,"ORL",102,"UTA",109,"201912170UTA",2020,1,"UTA","UTA-2020",7,FALSE
"406",406,"PHO",99,"LAC",120,"201912170LAC",2020,1,"LAC","LAC-2020",21,FALSE
"407",407,"CHO",98,"CLE",100,"201912180CLE",2020,1,"CLE","CLE-2020",2,FALSE
"408",408,"TOR",112,"DET",99,"201912180DET",2020,0,"DET","DET-2020",-13,FALSE
"409",409,"MIA",108,"PHI",104,"201912180PHI",2020,0,"PHI","PHI-2020",-4,FALSE
"410",410,"CHI",110,"WAS",109,"201912180WAS",2020,0,"WAS","WAS-2020",-1,FALSE
"411",411,"NOP",107,"MIN",99,"201912180MIN",2020,0,"MIN","MIN-2020",-8,FALSE
"412",412,"MEM",122,"OKC",126,"201912180OKC",2020,1,"OKC","OKC-2020",4,FALSE
"413",413,"ORL",104,"DEN",113,"201912180DEN",2020,1,"DEN","DEN-2020",9,FALSE
"414",414,"BOS",109,"DAL",103,"201912180DAL",2020,0,"DAL","DAL-2020",-6,FALSE
"415",415,"GSW",112,"POR",122,"201912180POR",2020,1,"POR","POR-2020",10,FALSE
"416",416,"UTA",111,"ATL",106,"201912190ATL",2020,0,"ATL","ATL-2020",-5,FALSE
"417",417,"LAL",104,"MIL",111,"201912190MIL",2020,1,"MIL","MIL-2020",7,FALSE
"418",418,"BRK",105,"SAS",118,"201912190SAS",2020,1,"SAS","SAS-2020",13,FALSE
"419",419,"HOU",122,"LAC",117,"201912190LAC",2020,0,"LAC","LAC-2020",-5,FALSE
"420",420,"MEM",107,"CLE",114,"201912200CLE",2020,1,"CLE","CLE-2020",7,FALSE
"421",421,"SAC",105,"IND",119,"201912200IND",2020,1,"IND","IND-2020",14,FALSE
"422",422,"DET",93,"BOS",114,"201912200BOS",2020,1,"BOS","BOS-2020",21,FALSE
"423",423,"WAS",118,"TOR",122,"201912200TOR",2020,1,"TOR","TOR-2020",4,FALSE
"424",424,"NYK",114,"MIA",129,"201912200MIA",2020,1,"MIA","MIA-2020",15,FALSE
"425",425,"PHO",108,"OKC",126,"201912200OKC",2020,1,"OKC","OKC-2020",18,FALSE
"426",426,"DAL",117,"PHI",98,"201912200PHI",2020,0,"PHI","PHI-2020",-19,FALSE
"427",427,"MIN",100,"DEN",109,"201912200DEN",2020,1,"DEN","DEN-2020",9,FALSE
"428",428,"ORL",103,"POR",118,"201912200POR",2020,1,"POR","POR-2020",15,FALSE
"429",429,"NOP",102,"GSW",106,"201912200GSW",2020,1,"GSW","GSW-2020",4,FALSE
"430",430,"UTA",114,"CHO",107,"201912210CHO",2020,1,"UTA","UTA-2020",7,FALSE
"431",431,"ATL",112,"BRK",122,"201912210BRK",2020,1,"BRK","BRK-2020",10,FALSE
"432",432,"CHI",119,"DET",107,"201912210DET",2020,0,"DET","DET-2020",-12,FALSE
"433",433,"WAS",108,"PHI",125,"201912210PHI",2020,1,"PHI","PHI-2020",17,FALSE
"434",434,"MIL",123,"NYK",102,"201912210NYK",2020,0,"NYK","NYK-2020",-21,FALSE
"435",435,"SAC",115,"MEM",119,"201912210MEM",2020,1,"MEM","MEM-2020",4,FALSE
"436",436,"LAC",134,"SAS",109,"201912210SAS",2020,0,"SAS","SAS-2020",-25,FALSE
"437",437,"HOU",139,"PHO",125,"201912210PHO",2020,0,"PHO","PHO-2020",-14,FALSE
"438",438,"MIN",106,"POR",113,"201912210POR",2020,1,"POR","POR-2020",7,FALSE
"439",439,"DAL",107,"TOR",110,"201912220TOR",2020,1,"TOR","TOR-2020",3,FALSE
"440",440,"CHO",93,"BOS",119,"201912220BOS",2020,1,"BOS","BOS-2020",26,FALSE
"441",441,"IND",89,"MIL",117,"201912220MIL",2020,1,"MIL","MIL-2020",28,FALSE
"442",442,"LAC",112,"OKC",118,"201912220OKC",2020,1,"OKC","OKC-2020",6,FALSE
"443",443,"DEN",128,"LAL",104,"201912220LAL",2020,0,"LAL","LAL-2020",-24,FALSE
"444",444,"ATL",118,"CLE",121,"201912230CLE",2020,1,"CLE","CLE-2020",3,FALSE
"445",445,"PHI",125,"DET",109,"201912230DET",2020,0,"DET","DET-2020",-16,FALSE
"446",446,"TOR",115,"IND",120,"201912230IND",2020,1,"IND","IND-2020",5,FALSE
"447",447,"WAS",121,"NYK",115,"201912230NYK",2020,0,"NYK","NYK-2020",-6,FALSE
"448",448,"CHI",95,"ORL",103,"201912230ORL",2020,1,"ORL","ORL-2020",8,FALSE
"449",449,"UTA",104,"MIA",107,"201912230MIA",2020,1,"MIA","MIA-2020",3,FALSE
"450",450,"SAS",145,"MEM",115,"201912230MEM",2020,0,"MEM","MEM-2020",-30,FALSE
"451",451,"DEN",113,"PHO",111,"201912230PHO",2020,0,"PHO","PHO-2020",-2,FALSE
"452",452,"NOP",102,"POR",94,"201912230POR",2020,0,"POR","POR-2020",-8,FALSE
"453",453,"HOU",113,"SAC",104,"201912230SAC",2020,0,"SAC","SAC-2020",-9,FALSE
"454",454,"MIN",104,"GSW",113,"201912230GSW",2020,1,"GSW","GSW-2020",9,FALSE
"455",455,"BOS",118,"TOR",102,"201912250TOR",2020,0,"TOR","TOR-2020",-16,FALSE
"456",456,"MIL",109,"PHI",121,"201912250PHI",2020,1,"PHI","PHI-2020",12,FALSE
"457",457,"HOU",104,"GSW",116,"201912250GSW",2020,1,"GSW","GSW-2020",12,FALSE
"458",458,"LAC",111,"LAL",106,"201912250LAL",2020,0,"LAL","LAL-2020",-5,FALSE
"459",459,"NOP",112,"DEN",100,"201912250DEN",2020,0,"DEN","DEN-2020",-12,FALSE
"460",460,"WAS",102,"DET",132,"201912260DET",2020,1,"DET","DET-2020",30,FALSE
"461",461,"NYK",94,"BRK",82,"201912260BRK",2020,0,"BRK","BRK-2020",-12,FALSE
"462",462,"SAS",98,"DAL",102,"201912260DAL",2020,1,"DAL","DAL-2020",4,FALSE
"463",463,"MEM",110,"OKC",97,"201912260OKC",2020,0,"OKC","OKC-2020",-13,FALSE
"464",464,"MIN",105,"SAC",104,"201912260SAC",2020,0,"SAC","SAC-2020",-1,FALSE
"465",465,"POR",115,"UTA",121,"201912260UTA",2020,1,"UTA","UTA-2020",6,FALSE
"466",466,"CLE",117,"BOS",129,"201912270BOS",2020,1,"BOS","BOS-2020",12,FALSE
"467",467,"OKC",104,"CHO",102,"201912270CHO",2020,1,"OKC","OKC-2020",2,FALSE
"468",468,"PHI",97,"ORL",98,"201912270ORL",2020,1,"ORL","ORL-2020",1,FALSE
"469",469,"MIL",112,"ATL",86,"201912270ATL",2020,0,"ATL","ATL-2020",-26,FALSE
"470",470,"IND",112,"MIA",113,"201912270MIA",2020,1,"MIA","MIA-2020",1,FALSE
"471",471,"PHO",96,"GSW",105,"201912270GSW",2020,1,"GSW","GSW-2020",9,FALSE
"472",472,"MEM",110,"DEN",119,"201912280DEN",2020,1,"DEN","DEN-2020",9,FALSE
"473",473,"TOR",113,"BOS",97,"201912280BOS",2020,0,"BOS","BOS-2020",-16,FALSE
"474",474,"IND",98,"NOP",120,"201912280NOP",2020,1,"NOP","NOP-2020",22,FALSE
"475",475,"ATL",81,"CHI",116,"201912280CHI",2020,1,"CHI","CHI-2020",35,FALSE
"476",476,"BRK",98,"HOU",108,"201912280HOU",2020,1,"HOU","HOU-2020",10,FALSE
"477",477,"PHI",116,"MIA",117,"201912280MIA",2020,1,"MIA","MIA-2020",1,FALSE
"478",478,"CLE",94,"MIN",88,"201912280MIN",2020,0,"MIN","MIN-2020",-6,FALSE
"479",479,"NYK",107,"WAS",100,"201912280WAS",2020,0,"WAS","WAS-2020",-7,FALSE
"480",480,"DAL",141,"GSW",121,"201912280GSW",2020,0,"GSW","GSW-2020",-20,FALSE
"481",481,"ORL",100,"MIL",111,"201912280MIL",2020,1,"MIL","MIL-2020",11,FALSE
"482",482,"DET",109,"SAS",136,"201912280SAS",2020,1,"SAS","SAS-2020",27,FALSE
"483",483,"PHO",112,"SAC",110,"201912280SAC",2020,0,"SAC","SAC-2020",-2,FALSE
"484",484,"LAL",128,"POR",120,"201912280POR",2020,0,"POR","POR-2020",-8,FALSE
"485",485,"UTA",120,"LAC",107,"201912280LAC",2020,0,"LAC","LAC-2020",-13,FALSE
"486",486,"OKC",98,"TOR",97,"201912290TOR",2020,0,"TOR","TOR-2020",-1,FALSE
"487",487,"SAC",115,"DEN",120,"201912290DEN",2020,1,"DEN","DEN-2020",5,FALSE
"488",488,"CHO",104,"MEM",117,"201912290MEM",2020,1,"MEM","MEM-2020",13,FALSE
"489",489,"HOU",112,"NOP",127,"201912290NOP",2020,1,"NOP","NOP-2020",15,FALSE
"490",490,"DAL",95,"LAL",108,"201912290LAL",2020,1,"LAL","LAL-2020",13,FALSE
"491",491,"ATL",101,"ORL",93,"201912300ORL",2020,0,"ORL","ORL-2020",-8,FALSE
"492",492,"MIA",105,"WAS",123,"201912300WAS",2020,1,"WAS","WAS-2020",18,FALSE
"493",493,"MIL",123,"CHI",102,"201912300CHI",2020,0,"CHI","CHI-2020",-21,FALSE
"494",494,"BRK",115,"MIN",122,"201912300MIN",2020,1,"MIN","MIN-2020",7,FALSE
"495",495,"DET",81,"UTA",104,"201912300UTA",2020,1,"UTA","UTA-2020",23,FALSE
"496",496,"PHO",122,"POR",116,"201912300POR",2020,0,"POR","POR-2020",-6,FALSE
"497",497,"BOS",109,"CHO",92,"201912310CHO",2020,1,"BOS","BOS-2020",17,FALSE
"498",498,"PHI",97,"IND",115,"201912310IND",2020,1,"IND","IND-2020",18,FALSE
"499",499,"LAC",105,"SAC",87,"201912310SAC",2020,0,"SAC","SAC-2020",-18,FALSE
"500",500,"DEN",104,"HOU",130,"201912310HOU",2020,1,"HOU","HOU-2020",26,FALSE
"501",501,"GSW",113,"SAS",117,"201912310SAS",2020,1,"SAS","SAS-2020",4,FALSE
"502",502,"CLE",97,"TOR",117,"201912310TOR",2020,1,"TOR","TOR-2020",20,FALSE
"503",503,"DAL",101,"OKC",106,"201912310OKC",2020,1,"OKC","OKC-2020",5,FALSE
"504",504,"ORL",122,"WAS",101,"202001010WAS",2020,0,"WAS","WAS-2020",-21,FALSE
"505",505,"POR",93,"NYK",117,"202001010NYK",2020,1,"NYK","NYK-2020",24,FALSE
"506",506,"MIN",104,"MIL",106,"202001010MIL",2020,1,"MIL","MIL-2020",2,FALSE
"507",507,"PHO",107,"LAL",117,"202001010LAL",2020,1,"LAL","LAL-2020",10,FALSE
"508",508,"CHO",109,"CLE",106,"202001020CLE",2020,0,"CLE","CLE-2020",-3,FALSE
"509",509,"DEN",124,"IND",116,"202001020IND",2020,0,"IND","IND-2020",-8,FALSE
"510",510,"TOR",76,"MIA",84,"202001020MIA",2020,1,"MIA","MIA-2020",8,FALSE
"511",511,"UTA",102,"CHI",98,"202001020CHI",2020,0,"CHI","CHI-2020",-4,FALSE
"512",512,"GSW",84,"MIN",99,"202001020MIN",2020,1,"MIN","MIN-2020",15,FALSE
"513",513,"BRK",111,"DAL",123,"202001020DAL",2020,1,"DAL","DAL-2020",12,FALSE
"514",514,"OKC",109,"SAS",103,"202001020SAS",2020,0,"SAS","SAS-2020",-6,FALSE
"515",515,"MEM",123,"SAC",128,"202001020SAC",2020,1,"SAC","SAC-2020",5,FALSE
"516",516,"DET",112,"LAC",126,"202001020LAC",2020,1,"LAC","LAC-2020",14,FALSE
"517",517,"ATL",106,"BOS",109,"202001030BOS",2020,1,"BOS","BOS-2020",3,FALSE
"518",518,"MIA",85,"ORL",105,"202001030ORL",2020,1,"ORL","ORL-2020",20,FALSE
"519",519,"POR",122,"WAS",103,"202001030WAS",2020,0,"WAS","WAS-2020",-19,FALSE
"520",520,"PHI",108,"HOU",118,"202001030HOU",2020,1,"HOU","HOU-2020",10,FALSE
"521",521,"NYK",112,"PHO",120,"202001030PHO",2020,1,"PHO","PHO-2020",8,FALSE
"522",522,"NOP",113,"LAL",123,"202001030LAL",2020,1,"LAL","LAL-2020",10,FALSE
"523",523,"MEM",140,"LAC",114,"202001040LAC",2020,0,"LAC","LAC-2020",-26,FALSE
"524",524,"TOR",121,"BRK",102,"202001040BRK",2020,0,"BRK","BRK-2020",-19,FALSE
"525",525,"UTA",109,"ORL",96,"202001040ORL",2020,0,"ORL","ORL-2020",-13,FALSE
"526",526,"IND",111,"ATL",116,"202001040ATL",2020,1,"ATL","ATL-2020",5,FALSE
"527",527,"OKC",121,"CLE",106,"202001040CLE",2020,0,"CLE","CLE-2020",-15,FALSE
"528",528,"BOS",111,"CHI",104,"202001040CHI",2020,0,"CHI","CHI-2020",-7,FALSE
"529",529,"DEN",114,"WAS",128,"202001040WAS",2020,1,"WAS","WAS-2020",14,FALSE
"530",530,"CHO",123,"DAL",120,"202001040DAL",2020,0,"DAL","DAL-2020",-3,FALSE
"531",531,"DET",111,"GSW",104,"202001040GSW",2020,0,"GSW","GSW-2020",-7,FALSE
"532",532,"SAS",118,"MIL",127,"202001040MIL",2020,1,"MIL","MIL-2020",9,FALSE
"533",533,"NOP",117,"SAC",115,"202001040SAC",2020,0,"SAC","SAC-2020",-2,FALSE
"534",534,"NYK",132,"LAC",135,"202001050LAC",2020,1,"LAC","LAC-2020",3,FALSE
"535",535,"POR",111,"MIA",122,"202001050MIA",2020,1,"MIA","MIA-2020",11,FALSE
"536",536,"MIN",118,"CLE",103,"202001050CLE",2020,0,"CLE","CLE-2020",-15,FALSE
"537",537,"MEM",121,"PHO",114,"202001050PHO",2020,0,"PHO","PHO-2020",-7,FALSE
"538",538,"DET",99,"LAL",106,"202001050LAL",2020,1,"LAL","LAL-2020",7,FALSE
"539",539,"IND",115,"CHO",104,"202001060CHO",2020,1,"IND","IND-2020",11,FALSE
"540",540,"BRK",89,"ORL",101,"202001060ORL",2020,1,"ORL","ORL-2020",12,FALSE
"541",541,"OKC",113,"PHI",120,"202001060PHI",2020,1,"PHI","PHI-2020",7,FALSE
"542",542,"BOS",94,"WAS",99,"202001060WAS",2020,1,"WAS","WAS-2020",5,FALSE
"543",543,"DEN",123,"ATL",115,"202001060ATL",2020,0,"ATL","ATL-2020",-8,FALSE
"544",544,"UTA",128,"NOP",126,"202001060NOP",2020,0,"NOP","NOP-2020",-2,FALSE
"545",545,"CHI",110,"DAL",118,"202001060DAL",2020,1,"DAL","DAL-2020",8,FALSE
"546",546,"MIL",104,"SAS",126,"202001060SAS",2020,1,"SAS","SAS-2020",22,FALSE
"547",547,"GSW",98,"SAC",111,"202001060SAC",2020,1,"SAC","SAC-2020",13,FALSE
