"","Visitor/Neutral","Visitor Points","Home/Neutral","Home Points","id","year","win","team","season_id","margin"
"4563","MIA","104","NOP","110","202003060NOP",2020,0,"MIA","MIA-2020",-6
"4564","UTA","99","BOS","94","202003060BOS",2020,1,"UTA","UTA-2020",5
"4565","MEM","96","DAL","121","202003060DAL",2020,0,"MEM","MEM-2020",-25
"4566","POR","117","PHO","127","202003060PHO",2020,0,"POR","POR-2020",-10
"4567","MIL","103","LAL","113","202003060LAL",2020,0,"MIL","MIL-2020",-10
"4568","HOU","99","CHO","108","202003070CHO",2020,1,"CHO","CHH-2020",9
"4569","UTA","111","DET","105","202003070DET",2020,1,"UTA","UTA-2020",6
"4570","DEN","102","CLE","104","202003070CLE",2020,0,"DEN","DEN-2020",-2
"4571","ATL","101","MEM","118","202003070MEM",2020,0,"ATL","ATL-2020",-17
"4572","PHI","114","GSW","118","202003070GSW",2020,0,"PHI","PHI-2020",-4
"4573","SAC","123","POR","111","202003070POR",2020,1,"SAC","SAC-2020",12
"4574","CHI","107","BRK","110","202003080BRK",2020,0,"CHI","CHI-2020",-3
"4575","NOP","120","MIN","107","202003080MIN",2020,1,"NOP","NOP-2020",13
"4576","LAL","112","LAC","103","202003080LAC",2020,1,"LAL","LAL-2020",9
"4577","OKC","105","BOS","104","202003080BOS",2020,1,"OKC","OKC-2020",1
"4578","MIL","131","PHO","140","202003080PHO",2020,0,"MIL","MIL-2020",-9
"4579","MIA","100","WAS","89","202003080WAS",2020,1,"MIA","MIA-2020",11
"4580","IND","112","DAL","109","202003080DAL",2020,1,"IND","IND-2020",3
"4581","ORL","126","HOU","106","202003080HOU",2020,1,"ORL","ORL-2020",20
"4582","DET","84","NYK","96","202003080NYK",2020,0,"DET","DET-2020",-12
"4583","SAS","129","CLE","132","202003080CLE",2020,0,"SAS","SAS-2020",-3
"4584","TOR","118","SAC","113","202003080SAC",2020,1,"TOR","TOR-2020",5
"4585","CHO","138","ATL","143","202003090ATL",2020,0,"CHO","CHH-2020",-5
"4586","MIL","95","DEN","109","202003090DEN",2020,0,"MIL","MIL-2020",-14
"4587","TOR","101","UTA","92","202003090UTA",2020,1,"TOR","TOR-2020",9
"4588","NYK","115","WAS","122","202003100WAS",2020,0,"NYK","NYK-2020",-7
"4589","BOS","114","IND","111","202003100IND",2020,1,"BOS","BOS-2020",3
"4590","MIN","111","HOU","117","202003100HOU",2020,0,"MIN","MIN-2020",-6
"4591","DAL","109","SAS","119","202003100SAS",2020,0,"DAL","DAL-2020",-10
"4592","ORL","120","MEM","115","202003100MEM",2020,1,"ORL","ORL-2020",5
"4593","CLE","103","CHI","108","202003100CHI",2020,0,"CLE","CLE-2020",-5
"4594","PHO","105","POR","121","202003100POR",2020,0,"PHO","PHO-2020",-16
"4595","BRK","104","LAL","102","202003100LAL",2020,1,"BRK","BRK-2020",2
"4596","LAC","131","GSW","107","202003100GSW",2020,1,"LAC","LAC-2020",24
"4597","DET","106","PHI","124","202003110PHI",2020,0,"DET","DET-2020",-18
"4598","NYK","136","ATL","131","202003110ATL",2020,1,"NYK","NYK-2020",5
"4599","CHO","109","MIA","98","202003110MIA",2020,1,"CHO","CHH-2020",11
"4600","DEN","97","DAL","113","202003110DAL",2020,0,"DEN","DEN-2020",-16
"4601","UTA","106","NOP","104","202007300NOP",2020,1,"UTA","UTA-2020",2
"4602","LAC","101","LAL","103","202007300LAL",2020,0,"LAC","LAC-2020",-2
"4603","ORL","128","BRK","118","202007310BRK",2020,1,"ORL","ORL-2020",10
"4604","MEM","135","POR","140","202007310POR",2020,0,"MEM","MEM-2020",-5
"4605","PHO","125","WAS","112","202007310WAS",2020,1,"PHO","PHO-2020",13
"4606","BOS","112","MIL","119","202007310MIL",2020,0,"BOS","BOS-2020",-7
"4607","SAC","120","SAS","129","202007310SAS",2020,0,"SAC","SAC-2020",-9
"4608","HOU","153","DAL","149","202007310DAL",2020,1,"HOU","HOU-2020",4
"4609","MIA","125","DEN","105","202008010DEN",2020,1,"MIA","MIA-2020",20
"4610","UTA","94","OKC","110","202008010OKC",2020,0,"UTA","UTA-2020",-16
"4611","NOP","103","LAC","126","202008010LAC",2020,0,"NOP","NOP-2020",-23
"4612","PHI","121","IND","127","202008010IND",2020,0,"PHI","PHI-2020",-6
"4613","LAL","92","TOR","107","202008010TOR",2020,0,"LAL","LAL-2020",-15
"4614","WAS","110","BRK","118","202008020BRK",2020,0,"WAS","WAS-2020",-8
"4615","POR","124","BOS","128","202008020BOS",2020,0,"POR","POR-2020",-4
"4616","SAS","108","MEM","106","202008020MEM",2020,1,"SAS","SAS-2020",2
"4617","SAC","116","ORL","132","202008020ORL",2020,0,"SAC","SAC-2020",-16
"4618","MIL","116","HOU","120","202008020HOU",2020,0,"MIL","MIL-2020",-4
"4619","DAL","115","PHO","117","202008020PHO",2020,0,"DAL","DAL-2020",-2
"4620","TOR","107","MIA","103","202008030MIA",2020,1,"TOR","TOR-2020",4
"4621","DEN","121","OKC","113","202008030OKC",2020,1,"DEN","DEN-2020",8
"4622","IND","111","WAS","100","202008030WAS",2020,1,"IND","IND-2020",11
"4623","MEM","99","NOP","109","202008030NOP",2020,0,"MEM","MEM-2020",-10
"4624","SAS","130","PHI","132","202008030PHI",2020,0,"SAS","SAS-2020",-2
"4625","LAL","116","UTA","108","202008030UTA",2020,1,"LAL","LAL-2020",8
"4626","BRK","119","MIL","116","202008040MIL",2020,1,"BRK","BRK-2020",3
"4627","DAL","114","SAC","110","202008040SAC",2020,1,"DAL","DAL-2020",4
"4628","PHO","117","LAC","115","202008040LAC",2020,1,"PHO","PHO-2020",2
"4629","ORL","109","IND","120","202008040IND",2020,0,"ORL","ORL-2020",-11
"4630","BOS","106","MIA","112","202008040MIA",2020,0,"BOS","BOS-2020",-6
"4631","HOU","102","POR","110","202008040POR",2020,0,"HOU","HOU-2020",-8
"4632","MEM","115","UTA","124","202008050UTA",2020,0,"MEM","MEM-2020",-9
"4633","DEN","132","SAS","126","202008050SAS",2020,1,"DEN","DEN-2020",6
"4634","PHI","107","WAS","98","202008050WAS",2020,1,"PHI","PHI-2020",9
"4635","OKC","105","LAL","86","202008050LAL",2020,1,"OKC","OKC-2020",19
"4636","TOR","109","ORL","99","202008050ORL",2020,1,"TOR","TOR-2020",10
"4637","BRK","115","BOS","149","202008050BOS",2020,0,"BRK","BRK-2020",-34
"4638","NOP","125","SAC","140","202008060SAC",2020,0,"NOP","NOP-2020",-15
"4639","MIA","116","MIL","130","202008060MIL",2020,0,"MIA","MIA-2020",-14
"4640","IND","99","PHO","114","202008060PHO",2020,0,"IND","IND-2020",-15
"4641","LAC","126","DAL","111","202008060DAL",2020,1,"LAC","LAC-2020",15
"4642","POR","125","DEN","115","202008060DEN",2020,1,"POR","POR-2020",10
"4643","LAL","97","HOU","113","202008060HOU",2020,0,"LAL","LAL-2020",-16
"4644","UTA","111","SAS","119","202008070SAS",2020,0,"UTA","UTA-2020",-8
"4645","OKC","92","MEM","121","202008070MEM",2020,0,"OKC","OKC-2020",-29
"4646","SAC","106","BRK","119","202008070BRK",2020,0,"SAC","SAC-2020",-13
"4647","ORL","101","PHI","108","202008070PHI",2020,0,"ORL","ORL-2020",-7
"4648","WAS","107","NOP","118","202008070NOP",2020,0,"WAS","WAS-2020",-11
"4649","BOS","122","TOR","100","202008070TOR",2020,1,"BOS","BOS-2020",22
"4650","LAC","122","POR","117","202008080POR",2020,1,"LAC","LAC-2020",5
"4651","UTA","132","DEN","134","202008080DEN",2020,0,"UTA","UTA-2020",-2
"4652","LAL","111","IND","116","202008080IND",2020,0,"LAL","LAL-2020",-5
"4653","PHO","119","MIA","112","202008080MIA",2020,1,"PHO","PHO-2020",7
"4654","MIL","132","DAL","136","202008080DAL",2020,0,"MIL","MIL-2020",-4
"4655","WAS","103","OKC","121","202008090OKC",2020,0,"WAS","WAS-2020",-18
"4656","MEM","99","TOR","108","202008090TOR",2020,0,"MEM","MEM-2020",-9
"4657","SAS","122","NOP","113","202008090NOP",2020,1,"SAS","SAS-2020",9
"4658","ORL","119","BOS","122","202008090BOS",2020,0,"ORL","ORL-2020",-3
"4659","PHI","121","POR","124","202008090POR",2020,0,"PHI","PHI-2020",-3
"4660","HOU","129","SAC","112","202008090SAC",2020,1,"HOU","HOU-2020",17
"4661","BRK","129","LAC","120","202008090LAC",2020,1,"BRK","BRK-2020",9
"4662","OKC","101","PHO","128","202008100PHO",2020,0,"OKC","OKC-2020",-27
"4663","DAL","122","UTA","114","202008100UTA",2020,1,"DAL","DAL-2020",8
"4664","TOR","114","MIL","106","202008100MIL",2020,1,"TOR","TOR-2020",8
"4665","IND","92","MIA","114","202008100MIA",2020,0,"IND","IND-2020",-22
"4666","DEN","121","LAL","124","202008100LAL",2020,0,"DEN","DEN-2020",-3
"4667","BRK","108","ORL","96","202008110ORL",2020,1,"BRK","BRK-2020",12
"4668","HOU","105","SAS","123","202008110SAS",2020,0,"HOU","HOU-2020",-18
"4669","PHO","130","PHI","117","202008110PHI",2020,1,"PHO","PHO-2020",13
"4670","BOS","122","MEM","107","202008110MEM",2020,1,"BOS","BOS-2020",15
"4671","POR","134","DAL","131","202008110DAL",2020,1,"POR","POR-2020",3
"4672","NOP","106","SAC","112","202008110SAC",2020,0,"NOP","NOP-2020",-6
"4673","MIL","126","WAS","113","202008110WAS",2020,1,"MIL","MIL-2020",13
"4674","IND","108","HOU","104","202008120HOU",2020,1,"IND","IND-2020",4
"4675","TOR","125","PHI","121","202008120PHI",2020,1,"TOR","TOR-2020",4
"4676","MIA","115","OKC","116","202008120OKC",2020,0,"MIA","MIA-2020",-1
"4677","LAC","124","DEN","111","202008120DEN",2020,1,"LAC","LAC-2020",13
"4678","WAS","96","BOS","90","202008130BOS",2020,1,"WAS","WAS-2020",6
"4679","SAC","136","LAL","122","202008130LAL",2020,1,"SAC","SAC-2020",14
"4680","MIL","106","MEM","119","202008130MEM",2020,0,"MIL","MIL-2020",-13
"4681","DAL","102","PHO","128","202008130PHO",2020,0,"DAL","DAL-2020",-26
"4682","SAS","112","UTA","118","202008130UTA",2020,0,"SAS","SAS-2020",-6
"4683","POR","134","BRK","133","202008130BRK",2020,1,"POR","POR-2020",1
"4684","NOP","127","ORL","133","202008130ORL",2020,0,"NOP","NOP-2020",-6
"4685","DEN","109","TOR","117","202008140TOR",2020,0,"DEN","DEN-2020",-8
"4686","MIA","92","IND","109","202008140IND",2020,0,"MIA","MIA-2020",-17
"4687","OKC","103","LAC","107","202008140LAC",2020,0,"OKC","OKC-2020",-4
"4688","PHI","134","HOU","96","202008140HOU",2020,1,"PHI","PHI-2020",38
"4689","MEM","122","POR","126","202008150POR",2020,0,"MEM","MEM-2020",-4
"4690","UTA","125","DEN","135","202008170DEN",2020,0,"UTA","UTA-2020",-10
"4691","BRK","110","TOR","134","202008170TOR",2020,0,"BRK","BRK-2020",-24
"4692","PHI","101","BOS","109","202008170BOS",2020,0,"PHI","PHI-2020",-8
"4693","DAL","110","LAC","118","202008170LAC",2020,0,"DAL","DAL-2020",-8
"4694","ORL","122","MIL","110","202008180MIL",2020,1,"ORL","ORL-2020",12
"4695","MIA","113","IND","101","202008180IND",2020,1,"MIA","MIA-2020",12
"4696","OKC","108","HOU","123","202008180HOU",2020,0,"OKC","OKC-2020",-15
"4697","POR","100","LAL","93","202008180LAL",2020,1,"POR","POR-2020",7
"4698","BRK","99","TOR","104","202008190TOR",2020,0,"BRK","BRK-2020",-5
"4699","UTA","124","DEN","105","202008190DEN",2020,1,"UTA","UTA-2020",19
"4700","PHI","101","BOS","128","202008190BOS",2020,0,"PHI","PHI-2020",-27
"4701","DAL","127","LAC","114","202008190LAC",2020,1,"DAL","DAL-2020",13
"4702","MIA","109","IND","100","202008200IND",2020,1,"MIA","MIA-2020",9
"4703","OKC","98","HOU","111","202008200HOU",2020,0,"OKC","OKC-2020",-13
"4704","ORL","96","MIL","111","202008200MIL",2020,0,"ORL","ORL-2020",-15
"4705","POR","88","LAL","111","202008200LAL",2020,0,"POR","POR-2020",-23
"4706","TOR","117","BRK","92","202008210BRK",2020,1,"TOR","TOR-2020",25
"4707","DEN","87","UTA","124","202008210UTA",2020,0,"DEN","DEN-2020",-37
"4708","BOS","102","PHI","94","202008210PHI",2020,1,"BOS","BOS-2020",8
"4709","LAC","130","DAL","122","202008210DAL",2020,1,"LAC","LAC-2020",8
"4710","MIL","121","ORL","107","202008220ORL",2020,1,"MIL","MIL-2020",14
"4711","IND","115","MIA","124","202008220MIA",2020,0,"IND","IND-2020",-9
"4712","HOU","107","OKC","119","202008220OKC",2020,0,"HOU","HOU-2020",-12
"4713","LAL","116","POR","108","202008220POR",2020,1,"LAL","LAL-2020",8
"4714","BOS","110","PHI","106","202008230PHI",2020,1,"BOS","BOS-2020",4
"4715","LAC","133","DAL","135","202008230DAL",2020,0,"LAC","LAC-2020",-2
"4716","TOR","150","BRK","122","202008230BRK",2020,1,"TOR","TOR-2020",28
"4717","DEN","127","UTA","129","202008230UTA",2020,0,"DEN","DEN-2020",-2
"4718","MIL","121","ORL","106","202008240ORL",2020,1,"MIL","MIL-2020",15
"4719","HOU","114","OKC","117","202008240OKC",2020,0,"HOU","HOU-2020",-3
"4720","IND","87","MIA","99","202008240MIA",2020,0,"IND","IND-2020",-12
"4721","LAL","135","POR","115","202008240POR",2020,1,"LAL","LAL-2020",20
"4722","UTA","107","DEN","117","202008250DEN",2020,0,"UTA","UTA-2020",-10
"4723","DAL","111","LAC","154","202008250LAC",2020,0,"DAL","DAL-2020",-43
"4724","ORL","104","MIL","118","202008290MIL",2020,0,"ORL","ORL-2020",-14
"4725","OKC","80","HOU","114","202008290HOU",2020,0,"OKC","OKC-2020",-34
"4726","POR","122","LAL","131","202008290LAL",2020,0,"POR","POR-2020",-9
"4727","BOS","112","TOR","94","202008300TOR",2020,1,"BOS","BOS-2020",18
"4728","LAC","111","DAL","97","202008300DAL",2020,1,"LAC","LAC-2020",14
"4729","DEN","119","UTA","107","202008300UTA",2020,1,"DEN","DEN-2020",12
"4730","MIA","115","MIL","104","202008310MIL",2020,1,"MIA","MIA-2020",11
"4731","HOU","100","OKC","104","202008310OKC",2020,0,"HOU","HOU-2020",-4
"4732","BOS","102","TOR","99","202009010TOR",2020,1,"BOS","BOS-2020",3
"4733","UTA","78","DEN","80","202009010DEN",2020,0,"UTA","UTA-2020",-2
"4734","MIA","116","MIL","114","202009020MIL",2020,1,"MIA","MIA-2020",2
"4735","OKC","102","HOU","104","202009020HOU",2020,0,"OKC","OKC-2020",-2
"4736","TOR","104","BOS","103","202009030BOS",2020,1,"TOR","TOR-2020",1
"4737","DEN","97","LAC","120","202009030LAC",2020,0,"DEN","DEN-2020",-23
"4738","MIL","100","MIA","115","202009040MIA",2020,0,"MIL","MIL-2020",-15
"4739","HOU","112","LAL","97","202009040LAL",2020,1,"HOU","HOU-2020",15
"4740","TOR","100","BOS","93","202009050BOS",2020,1,"TOR","TOR-2020",7
"4741","DEN","110","LAC","101","202009050LAC",2020,1,"DEN","DEN-2020",9
"4742","MIL","118","MIA","115","202009060MIA",2020,1,"MIL","MIL-2020",3
"4743","HOU","109","LAL","117","202009060LAL",2020,0,"HOU","HOU-2020",-8
"4744","BOS","111","TOR","89","202009070TOR",2020,1,"BOS","BOS-2020",22
"4745","LAC","113","DEN","107","202009070DEN",2020,1,"LAC","LAC-2020",6
"4746","MIA","103","MIL","94","202009080MIL",2020,1,"MIA","MIA-2020",9
"4747","LAL","112","HOU","102","202009080HOU",2020,1,"LAL","LAL-2020",10
"4748","TOR","125","BOS","122","202009090BOS",2020,1,"TOR","TOR-2020",3
"4749","LAC","96","DEN","85","202009090DEN",2020,1,"LAC","LAC-2020",11
"4750","LAL","110","HOU","100","202009100HOU",2020,1,"LAL","LAL-2020",10
"4751","DEN","111","LAC","105","202009110LAC",2020,1,"DEN","DEN-2020",6
"4752","BOS","92","TOR","87","202009110TOR",2020,1,"BOS","BOS-2020",5
"4753","HOU","96","LAL","119","202009120LAL",2020,0,"HOU","HOU-2020",-23
"4754","LAC","98","DEN","111","202009130DEN",2020,0,"LAC","LAC-2020",-13
"4755","MIA","117","BOS","114","202009150BOS",2020,1,"MIA","MIA-2020",3
"4756","DEN","104","LAC","89","202009150LAC",2020,1,"DEN","DEN-2020",15
"4757","MIA","106","BOS","101","202009170BOS",2020,1,"MIA","MIA-2020",5
"4758","DEN","114","LAL","126","202009180LAL",2020,0,"DEN","DEN-2020",-12
"4759","BOS","117","MIA","106","202009190MIA",2020,1,"BOS","BOS-2020",11
"4760","DEN","103","LAL","105","202009200LAL",2020,0,"DEN","DEN-2020",-2
"4761","LAL","106","DEN","114","202009220DEN",2020,0,"LAL","LAL-2020",-8
"4762","BOS","109","MIA","112","202009230MIA",2020,0,"BOS","BOS-2020",-3
"4763","LAL","114","DEN","108","202009240DEN",2020,1,"LAL","LAL-2020",6
"4764","MIA","108","BOS","121","202009250BOS",2020,0,"MIA","MIA-2020",-13
"4765","DEN","107","LAL","117","202009260LAL",2020,0,"DEN","DEN-2020",-10
"4766","BOS","113","MIA","125","202009270MIA",2020,0,"BOS","BOS-2020",-12
"4767","MIA","98","LAL","116","202009300LAL",2020,0,"MIA","MIA-2020",-18
"4768","MIA","114","LAL","124","202010020LAL",2020,0,"MIA","MIA-2020",-10
"4769","LAL","104","MIA","115","202010040MIA",2020,0,"LAL","LAL-2020",-11
"4770","LAL","102","MIA","96","202010060MIA",2020,1,"LAL","LAL-2020",6
"4771","MIA","111","LAL","108","202010090LAL",2020,1,"MIA","MIA-2020",3
"4772","LAL","106","MIA","93","202010110MIA",2020,1,"LAL","LAL-2020",13
"4773","GSW","99","BRK","125","202012220BRK",2021,0,"GSW","GSW-2021",-26
"4774","LAC","116","LAL","109","202012220LAL",2021,1,"LAC","LAC-2021",7
"4775","CHO","114","CLE","121","202012230CLE",2021,0,"CHO","CHH-2021",-7
"4776","NYK","107","IND","121","202012230IND",2021,0,"NYK","NYK-2021",-14
"4777","MIA","107","ORL","113","202012230ORL",2021,0,"MIA","MIA-2021",-6
"4778","WAS","107","PHI","113","202012230PHI",2021,0,"WAS","WAS-2021",-6
"4779","NOP","113","TOR","99","202012230TOR",2021,1,"NOP","NOP-2021",14
"4780","MIL","121","BOS","122","202012230BOS",2021,0,"MIL","MIL-2021",-1
"4781","ATL","124","CHI","104","202012230CHI",2021,1,"ATL","ATL-2021",20
"4782","SAS","131","MEM","119","202012230MEM",2021,1,"SAS","SAS-2021",12
"4783","DET","101","MIN","111","202012230MIN",2021,0,"DET","DET-2021",-10
"4784","SAC","124","DEN","122","202012230DEN",2021,1,"SAC","SAC-2021",2
"4785","UTA","120","POR","100","202012230POR",2021,1,"UTA","UTA-2021",20
"4786","DAL","102","PHO","106","202012230PHO",2021,0,"DAL","DAL-2021",-4
"4787","NOP","98","MIA","111","202012250MIA",2021,0,"NOP","NOP-2021",-13
"4788","GSW","99","MIL","138","202012250MIL",2021,0,"GSW","GSW-2021",-39
"4789","BRK","123","BOS","95","202012250BOS",2021,1,"BRK","BRK-2021",28
"4790","DAL","115","LAL","138","202012250LAL",2021,0,"DAL","DAL-2021",-23
"4791","LAC","121","DEN","108","202012250DEN",2021,1,"LAC","LAC-2021",13
"4792","ATL","122","MEM","112","202012260MEM",2021,1,"ATL","ATL-2021",10
"4793","OKC","109","CHO","107","202012260CHO",2021,0,"CHO","CHH-2021",-2
"4794","CLE","128","DET","119","202012260DET",2021,1,"CLE","CLE-2021",9
"4795","ORL","130","WAS","120","202012260WAS",2021,1,"ORL","ORL-2021",10
"4796","PHI","109","NYK","89","202012260NYK",2021,1,"PHI","PHI-2021",20
"4797","IND","125","CHI","106","202012260CHI",2021,1,"IND","IND-2021",19
"4798","TOR","114","SAS","119","202012260SAS",2021,0,"TOR","TOR-2021",-5
"4799","MIN","116","UTA","111","202012260UTA",2021,1,"MIN","MIN-2021",5
"4800","HOU","126","POR","128","202012260POR",2021,0,"HOU","HOU-2021",-2
"4801","PHO","103","SAC","106","202012260SAC",2021,0,"PHO","PHO-2021",-3
"4802","DAL","124","LAC","73","202012270LAC",2021,1,"DAL","DAL-2021",51
"4803","SAS","95","NOP","98","202012270NOP",2021,0,"SAS","SAS-2021",-3
"4804","ORL","120","WAS","113","202012270WAS",2021,1,"ORL","ORL-2021",7
"4805","BRK","104","CHO","106","202012270CHO",2021,1,"CHO","CHH-2021",2
"4806","PHI","94","CLE","118","202012270CLE",2021,0,"PHI","PHI-2021",-24
"4807","MIL","110","NYK","130","202012270NYK",2021,0,"MIL","MIL-2021",-20
"4808","BOS","107","IND","108","202012270IND",2021,0,"BOS","BOS-2021",-1
"4809","GSW","129","CHI","128","202012270CHI",2021,1,"GSW","GSW-2021",1
"4810","PHO","116","SAC","100","202012270SAC",2021,1,"PHO","PHO-2021",16
"4811","MIN","91","LAL","127","202012270LAL",2021,0,"MIN","MIN-2021",-36
"4812","MEM","116","BRK","111","202012280BRK",2021,1,"MEM","MEM-2021",5
"4813","DET","120","ATL","128","202012280ATL",2021,0,"DET","DET-2021",-8
"4814","UTA","110","OKC","109","202012280OKC",2021,1,"UTA","UTA-2021",1
"4815","HOU","111","DEN","124","202012280DEN",2021,0,"HOU","HOU-2021",-13
"4816","POR","115","LAL","107","202012280LAL",2021,1,"POR","POR-2021",8
"4817","NYK","95","CLE","86","202012290CLE",2021,1,"NYK","NYK-2021",9
"4818","GSW","116","DET","106","202012290DET",2021,1,"GSW","GSW-2021",10
"4819","BOS","116","IND","111","202012290IND",2021,1,"BOS","BOS-2021",5
"4820","CHI","115","WAS","107","202012290WAS",2021,1,"CHI","CHI-2021",8
"4821","TOR","93","PHI","100","202012290PHI",2021,0,"TOR","TOR-2021",-7
"4822","MIL","144","MIA","97","202012290MIA",2021,1,"MIL","MIL-2021",47
"4823","ORL","118","OKC","107","202012290OKC",2021,1,"ORL","ORL-2021",11
"4824","NOP","86","PHO","111","202012290PHO",2021,0,"NOP","NOP-2021",-25
"4825","DEN","115","SAC","125","202012290SAC",2021,0,"DEN","DEN-2021",-10
"4826","MIN","101","LAC","124","202012290LAC",2021,0,"MIN","MIN-2021",-23
"4827","MIL","108","MIA","119","202012300MIA",2021,0,"MIL","MIL-2021",-11
"4828","ATL","141","BRK","145","202012300BRK",2021,0,"ATL","ATL-2021",-4
"4829","MEM","107","BOS","126","202012300BOS",2021,0,"MEM","MEM-2021",-19
"4830","CHO","118","DAL","99","202012300DAL",2021,1,"CHO","CHH-2021",19
"4831","LAL","121","SAS","107","202012300SAS",2021,1,"LAL","LAL-2021",14
"4832","POR","105","LAC","128","202012300LAC",2021,0,"POR","POR-2021",-23
"4833","CLE","99","IND","119","202012310IND",2021,0,"CLE","CLE-2021",-20
"4834","CHI","133","WAS","130","202012310WAS",2021,1,"CHI","CHI-2021",3
"4835","PHI","116","ORL","92","202012310ORL",2021,1,"PHI","PHI-2021",24
"4836","SAC","119","HOU","122","202012310HOU",2021,0,"SAC","SAC-2021",-3
"4837","NYK","83","TOR","100","202012310TOR",2021,0,"NYK","NYK-2021",-17
"4838","NOP","113","OKC","80","202012310OKC",2021,1,"NOP","NOP-2021",33
"4839","PHO","106","UTA","95","202012310UTA",2021,1,"PHO","PHO-2021",11
"4840","MEM","108","CHO","93","202101010CHO",2021,0,"CHO","CHH-2021",-15
"4841","MIA","83","DAL","93","202101010DAL",2021,0,"MIA","MIA-2021",-10
"4842","BOS","93","DET","96","202101010DET",2021,0,"BOS","BOS-2021",-3
"4843","ATL","114","BRK","96","202101010BRK",2021,1,"ATL","ATL-2021",18
"4844","CHI","96","MIL","126","202101010MIL",2021,0,"CHI","CHI-2021",-30
"4845","WAS","130","MIN","109","202101010MIN",2021,1,"WAS","WAS-2021",21
"4846","LAL","109","SAS","103","202101010SAS",2021,1,"LAL","LAL-2021",6
"4847","PHO","106","DEN","103","202101010DEN",2021,1,"PHO","PHO-2021",3
"4848","LAC","100","UTA","106","202101010UTA",2021,0,"LAC","LAC-2021",-6
"4849","POR","123","GSW","98","202101010GSW",2021,1,"POR","POR-2021",25
"4850","SAC","94","HOU","102","202101020HOU",2021,0,"SAC","SAC-2021",-8
